user_id,text,LABEL
1265809998.0,"heaven is real. i have been there, i've recently discovered that my dreams aren't dreams.. they are actual premonitions that oddly are extremely accurate. #knowledgeispower #keepyourthirdeyeopen earth has a flag 👇👇",1
1265809998.0,i literally just downloaded the book. i have successfully astral projected on my own and now i can tune into my spirit more. #knowledgeispower #keepyourthirdeyeopen,1
1265809998.0,,1
1265809998.0,i wonder........... once tronald dump make the wall..... is him and his immigrant family gonna be on the other side as well?,1
1265809998.0,,1
1265809998.0,so true,1
1265809998.0,i love to sing. still deciding if i want to take it farther,1
1265809998.0,"wow, i’m one of the most liked people of the week on #badoo!",1
1265809998.0,,1
1265809998.0,,1
1265809998.0,i’m so popular! one of the most checked-out people this week on #badoo!,1
1265809998.0,i’m one of the most active people this week on #badoo check me out!,1
1265809998.0,i never stop chatting! i can chat all night long on #badoo!,1
1265809998.0,i never stop chatting! i can chat all night long on #badoo!,1
1265809998.0,i’m one of the hottest people this week on #badoo! are you as hot as me? find out on,1
1265809998.0,i’m one of the most active people this week on #badoo check me out!,1
1265809998.0,i’m one of the most active people this week on #badoo check me out!,1
1265809998.0,i’m one of the most active people this week on #badoo check me out!,1
1265809998.0,i’m one of the most active people this week on #badoo check me out!,1
1265809998.0,i’m one of the most active people this week on #badoo check me out!,1
1265809998.0,"as one of the hottest people on #badoo, i can show off about it all week on",1
1265809998.0,i’m so popular! one of the most checked-out people this week on #badoo!,1
1265809998.0,"i’ve got the looks, i’ve got the style! that’s how i won an award on #badoo!",1
1265809998.0,free xbox live gold codes via @sharethis,1
241756182.0,if it saves just one life... political cartoons by al goodwyn,1
241756182.0,the handshake: a eulogy,1
241756182.0,the practical truth is that this lockdown can't work because it's unsustainable.,1
241756182.0,"change yourself, not the world.",1
241756182.0,"the government intervenes, everything goes to hell, then democrats cite the hell they created to demand another massive government intervention. \",1
241756182.0,sanity tries to poke its head through the fog: how climate change pseudoscience became publicly accepted via @epochtimes,1
241756182.0,political equivalent of einstein's general theory of relativity: prager: the equation that explains evil | daily wire,1
200488423.0,,1
200488423.0,snow in them there hills,1
200488423.0,things are gonna change soon there a bit too nice 😷😷😷😷#imaceleb,1
200488423.0,get yer money on moffatt #imaceleb,1
200488423.0,i think it anonymous is hacking the votes to piss simon off come how else's could honey get thru #xfactor2016,1
200488423.0,i don't believe it omg am in shock how did honey stay again #xfactor2016,1
200488423.0,#xfactor2016 can someone translate what the big g said there please,1
200488423.0,#xfactor2016 nathan not much better than honey g,1
200488423.0,#xfactor2016 honey g got it got on he got some balls,1
200488423.0,#xfactor2016,1
200488423.0,#xfactorliveshows you say honey i say shit,1
200488423.0,#xfactorliveshows if i had to judge them lot i would be pissed to come on shazza get another down yer neck,1
200488423.0,#xfactorliveshows not good matt,1
200488423.0,#xfactorliveshows yer very good performance for the lassy,1
200488423.0,#xfactorliveshows not bad but i think he's doomed,1
200488423.0,#xfactorliveshows shazzas looking good,1
200488423.0,#xfactorliveshows come on,1
200488423.0,off shopping with me daughter,1
200488423.0,monkey spider,1
200488423.0,#onbenefits,1
200488423.0,#onbenefits go on rob next week you be running,1
200488423.0,,1
200488423.0,repairs reroofs guttering quick freindly service northeast,1
9.23156e+17,how iran came to be called ‘the top state sponsor of terrorism’ #iran,1
9.23156e+17,middle east is on notice by the saudi purge that war is on the horizon. america/israel kicking their chops #iran nk irrelevant.,1
9.23156e+17,at what point in the conversation do we take a step back and become disturbed by all the accusations against men? #metoowhatsitallabout,1
9.23156e+17,revelation of us and saudi culpability in creating isis ignored by mainstream media and by the team trump,1
9.23156e+17,saudi arabia gets serious about neom investment zone,1
2249170469.0,nope,1
2249170469.0,no ufc prelims on bt sport wtf,1
2249170469.0,@justiceforolive #endbsl #hardworkpaysoff @letsendbslnow #hillingdonboy where are u really owners @hillingdon @hillingdontimes #staffysunday,1
2249170469.0,#planetical,1
2249170469.0,having fun with #clumsyninja for android! join me now for free!,1
2249170469.0,having fun with #clumsyninja for android! join me now for free!,1
2249170469.0,check out my photo of #clumsyninja for android! try it for free!,1
2249170469.0,save london's nightlife. stop the closure of fabric. - sign the petition! via @ukchange,1
2249170469.0,i’m with #natediaz for #ufc202. what about you?,1
2249170469.0,#natediaz,1
2249170469.0,slam tent got real djs #titp,1
2249170469.0,,1
2249170469.0,,1
2249170469.0,,1
2249170469.0,ten walls - gotham (original mix):,1
2249170469.0,ten walls from radio 1 in ibiza hd:,1
2249170469.0,#twitterversary,1
2249170469.0,oright brruuuvvvv,1
1574198604.0,nasa won't tell you about this! (2017-2018) via @youtube #interesting #endtimes?,1
1574198604.0,,1
1574198604.0,i just did a 9 second half mile in csr2. @csrracing,1
1574198604.0,,1
1574198604.0,i just did a 5 second quarter mile in csr2. @csr2gaming,1
1574198604.0,@csr2gaming wouldn't be cool if there was a retro day? all of the cars that were prizes are back again to win? kinda like a trial or cup.,1
1574198604.0,i just did a 9 second half mile in csr2. @csrracing,1
1574198604.0,i just did a 5 second quarter mile in csr2. @csr2gaming @csrracing,1
1574198604.0,check out my chevrolet corvette stingray in csr2. @csr2gaming @csrracing,1
1574198604.0,check out my chevrolet corvette stingray in csr2. @csrracing,1
1574198604.0,i just did a 9 second half mile in csr2. @csr2gaming @csrracing,1
1574198604.0,i just did a 10 second half mile in csr2. @csr2gaming @csrracing,1
1574198604.0,i just did a 10 second half mile in csr2. @csrracing @csr2gaming,1
1574198604.0,i just did a 10 second half mile in csr2. @csrracing,1
1574198604.0,i just did a 10 second half mile in csr2. @csrracing,1
1574198604.0,i just did a 10 second half mile in csr2. @csrracing,1
1574198604.0,i just did a 10 second half mile in csr2. @csrracing,1
1574198604.0,i just did a 6 second quarter mile in csr2. @csrracing,1
1574198604.0,i just did a 6 second quarter mile in csr2. @csrracing,1
1574198604.0,i just did a 6 second quarter mile in csr2. @csrracing,1
1574198604.0,i just did a 6 second quarter mile in csr2. @csrracing,1
1574198604.0,i just did a 6 second quarter mile in csr2. @csrracing,1
1574198604.0,i just did a 6 second quarter mile in csr2. @csrracing,1
1574198604.0,i just did a 6 second quarter mile in csr2. @csrracing,1
1574198604.0,,1
1574198604.0,check out my bugatti chiron (csr2)red edition in csr2. @csrracing,1
1574198604.0,check out my bugatti chiron (csr2)red edition in csr2. @csrracing,1
1574198604.0,check out my bugatti chiron (csr2)red edition in csr2. @csr2gaming,1
1574198604.0,i just did a 10 second half mile in csr2. @csr2gaming #csr2,1
1574198604.0,i just did a 11 second half mile in csr2. @csrracing,1
1574198604.0,"mlb to destroy, not donate, indians championship gear via @usatoday why? donate it!!",1
1574198604.0,i just did a 6 second quarter mile in csr2. #csr2,1
1574198604.0,check out my lamborghini huracán lp 610-4 in csr2. #csr2,1
1574198604.0,,1
1574198604.0,,1
1574198604.0,23 scary walmart facts you really should know,1
1574198604.0,check out my audi tt rs plus coupé in csr2. #mycsr2garage,1
1574198604.0,check out my lotus exige sport 350 roadster in csr2.,1
1574198604.0,check out my lotus exige sport 350 roadster in csr2.,1
1574198604.0,check out my lamborghini aventador lp 750-4 superveloce in csr2.,1
1574198604.0,check out my jaguar f-type r awd coupé in csr2.,1
1574198604.0,check out my jaguar f-type r awd coupé in csr2.,1
1574198604.0,check out my ferrari 488 spider in csr2.,1
1574198604.0,check out my mclaren 570s in csr2.,1
1574198604.0,check out the link:,1
1574198604.0,,1
1574198604.0,when will faith be enough? how much proof do we need? when the truth is right in front our faces.,1
1574198604.0,,1
1574198604.0,,1
1574198604.0,,1
1574198604.0,,1
1574198604.0,,1
1574198604.0,"spike lee, jada pinkett smith to boycott oscars ceremony",1
1574198604.0,,1
1574198604.0,,1
1574198604.0,,1
1574198604.0,,1
1574198604.0,how are orbs possible? do they contact people? witnessing an interaction has given me more insight that there is more unknown than known.,1
1574198604.0,things happen in the dark will soon come to the light. hiding is a form of cowardice.,1
1574198604.0,our past shows us where we come from. the present tells us how we live. our future inspires us to not repeat our mistakes but live w/ grace.,1
1574198604.0,"when will we learn? when it's too late, when it's convenient, or when we have given up? never give up your faith nor dignity. speak truth!",1
1574198604.0,"peace and understanding, what else do we need?",1
1574198604.0,"having fun playing #csrracing for ios, why not join me for free?",1
1574198604.0,lies needs to stop risking our lives to save others is being human let it be known that we have never been alone since our time of creation,1
1574198604.0,i just did a 9 second quarter mile in #csrracing for ios #9sec. check it out for free!,1
1574198604.0,i'm playing my singing monsters. check it out!,1
1574198604.0,"having fun playing #csrracing for ios, why not join me for free? winning is fun",1
1574198604.0,i'm playing my singing monsters. check it out!,1
1574198604.0,"having fun playing #csrracing for ios, why not join me for free?",1
1574198604.0,"having fun playing #csrracing for ios, why not join me for free? will be fun!",1
1574198604.0,i'm playing my singing monsters. check it out!,1
1574198604.0,this game crs is awesome!!! check it out,1
1574198604.0,"having fun playing #csrracing for ios, why not join me? it's going down!",1
1574198604.0,"having fun playing #csrracing for ios, why not join me for free? jin",1
1574198604.0,"having fun playing #csrracing for ios, why not join me for free?",1
1574198604.0,"having fun playing #csrracing for ios, why not join me for free?",1
1574198604.0,"difficulties are meant to rouse, not discourage. the human spirit is to grow strong by conflict. © william channing via @forismatic",1
1.05153e+18,love and positivity always wins!!,0
1.05153e+18,sending good vibes to all!!!,0
1.05153e+18,it's gonna be good!!!,0
1.05153e+18,i'm so ready for a great night!!!,0
1.05153e+18,damn it's cold outside.,0
1.05153e+18,just got called for an interview for an awesome job i wanted months ago... sigh. should i or shouldn't i...??? lol,0
1.05153e+18,another start to a busy work week...,0
1.05153e+18,how is it the middle of october already!!!,0
1.05153e+18,happy monday y'all!!!,0
1.05153e+18,good night loves!!!!,0
1.05153e+18,"invest in yourself, always!!!",0
1.05153e+18,"dance, sing, smile!",0
1.05153e+18,"the price of success is hard work, dedication to the job at hand, and the determination that whether we win or lose, we have applied the best of ourselves to the task at hand. ~vince lombardi",0
1.05153e+18,good food sets the mood.,0
1.05153e+18,"good, better, best. never let it rest. 'til your good is better and your better is best.",0
1.05153e+18,yes you can!!!,0
1.05153e+18,it's only the beginning of something wonderful!!!,0
1.05153e+18,good things are happening today!!!,0
1.05153e+18,fasting focused living is the way to optimal health!,0
1.05153e+18,let's go!!,0
1.05153e+18,"""while we are postponing, life speeds by."" —seneca",0
1.05153e+18,love is never wasted.,0
1.05153e+18,"keep trying, don't give up!",0
1.05153e+18,it's never too late.,0
1.05153e+18,"make a plan, work your plan!",0
